service_id,date,exception_type
4503599630773892,20150926,2
4503599630773892,20151003,2
4503599630773892,20151010,2
4503599630773892,20151017,2
4503599630773892,20151024,2
4503599630773892,20151031,2
4503599630773892,20151107,2
4503599630773892,20151114,2
4503599630773892,20151121,2
4503599630773892,20151128,2
4503599630773892,20151205,2
4503599630773892,20151212,2
4503599630773892,20151219,2
4503599630773892,20151226,2
4503599630810394,20140421,2
4503599630810394,20140501,2
4503599630810394,20140508,2
4503599630810394,20140529,2
4503599630810394,20140609,2
4503599630810394,20140714,2
4503599630810394,20140815,2
4503599630810394,20140901,2
4503599630810394,20140902,2
4503599630810394,20140903,2
4503599630810394,20140904,2
4503599630810394,20140905,2
4503599630810394,20140908,2
4503599630810394,20140909,2
4503599630810394,20140910,2
4503599630810394,20140911,2
4503599630810394,20140912,2
4503599630810394,20140915,2
4503599630810394,20140916,2
4503599630810394,20140917,2
4503599630810394,20140918,2
4503599630810394,20140919,2
4503599630810394,20140922,2
4503599630810394,20140923,2
4503599630810394,20140924,2
4503599630810394,20140925,2
4503599630810394,20140926,2
4503599630810394,20140929,2
4503599630810394,20140930,2
4503599630810394,20141001,2
4503599630810394,20141002,2
4503599630810394,20141003,2
4503599630810394,20141006,2
4503599630810394,20141007,2
4503599630810394,20141008,2
4503599630810394,20141009,2
4503599630810394,20141010,2
4503599630810394,20141013,2
4503599630810394,20141014,2
4503599630810394,20141015,2
4503599630810394,20141016,2
4503599630810394,20141017,2
4503599630810394,20141020,2
4503599630810394,20141021,2
4503599630810394,20141022,2
4503599630810394,20141023,2
4503599630810394,20141024,2
4503599630810394,20141027,2
4503599630810394,20141028,2
4503599630810394,20141029,2
4503599630810394,20141030,2
4503599630810394,20141031,2
4503599630810394,20141101,2
4503599630810394,20141103,2
4503599630810394,20141104,2
4503599630810394,20141105,2
4503599630810394,20141106,2
4503599630810394,20141107,2
4503599630810394,20141110,2
4503599630810394,20141111,2
4503599630810394,20141112,2
4503599630810394,20141113,2
4503599630810394,20141114,2
4503599630810394,20141117,2
4503599630810394,20141118,2
4503599630810394,20141119,2
4503599630810394,20141120,2
4503599630810394,20141121,2
4503599630810394,20141124,2
4503599630810394,20141125,2
4503599630810394,20141126,2
4503599630810394,20141127,2
4503599630810394,20141128,2
4503599630810394,20141201,2
4503599630810394,20141202,2
4503599630810394,20141203,2
4503599630810394,20141204,2
4503599630810394,20141205,2
4503599630810394,20141208,2
4503599630810394,20141209,2
4503599630810394,20141210,2
4503599630810394,20141211,2
4503599630810394,20141212,2
4503599630810394,20141215,2
4503599630810394,20141216,2
4503599630810394,20141217,2
4503599630810394,20141218,2
4503599630810394,20141219,2
4503599630810394,20141222,2
4503599630810394,20141223,2
4503599630810394,20141224,2
4503599630810394,20141225,2
4503599630810394,20141226,2
4503599630810394,20141229,2
4503599630810394,20141230,2
4503599630810394,20141231,2
4503599630810394,20150101,2
4503599630810394,20150102,2
4503599630810394,20150105,2
4503599630810394,20150106,2
4503599630810394,20150107,2
4503599630810394,20150108,2
4503599630810394,20150109,2
4503599630810394,20150112,2
4503599630810394,20150113,2
4503599630810394,20150114,2
4503599630810394,20150115,2
4503599630810394,20150116,2
4503599630810394,20150119,2
4503599630810394,20150120,2
4503599630810394,20150121,2
4503599630810394,20150122,2
4503599630810394,20150123,2
4503599630810394,20150126,2
4503599630810394,20150127,2
4503599630810394,20150128,2
4503599630810394,20150129,2
4503599630810394,20150130,2
4503599630810394,20150202,2
4503599630810394,20150203,2
4503599630810394,20150204,2
4503599630810394,20150205,2
4503599630810394,20150206,2
4503599630810394,20150209,2
4503599630810394,20150210,2
4503599630810394,20150211,2
4503599630810394,20150212,2
4503599630810394,20150213,2
4503599630810394,20150216,2
4503599630810394,20150217,2
4503599630810394,20150218,2
4503599630810394,20150219,2
4503599630810394,20150220,2
4503599630810394,20150223,2
4503599630810394,20150224,2
4503599630810394,20150225,2
4503599630810394,20150226,2
4503599630810394,20150227,2
4503599630810394,20150302,2
4503599630810394,20150303,2
4503599630810394,20150304,2
4503599630810394,20150305,2
4503599630810394,20150306,2
4503599630810394,20150309,2
4503599630810394,20150310,2
4503599630810394,20150311,2
4503599630810394,20150312,2
4503599630810394,20150313,2
4503599630810394,20150316,2
4503599630810394,20150317,2
4503599630810394,20150318,2
4503599630810394,20150319,2
4503599630810394,20150320,2
4503599630810394,20150323,2
4503599630810394,20150324,2
4503599630810394,20150325,2
4503599630810394,20150326,2
4503599630810394,20150327,2
4503599630810394,20150330,2
4503599630810394,20150331,2
4503599630810394,20150401,2
4503599630810394,20150402,2
4503599630810394,20150403,2
4503599630810394,20150406,2
4503599630810394,20150407,2
4503599630810394,20150408,2
4503599630810394,20150409,2
4503599630810394,20150410,2
4503599630810394,20150413,2
4503599630810394,20150414,2
4503599630810394,20150415,2
4503599630810394,20150416,2
4503599630810394,20150417,2
4503599630810394,20150420,2
4503599630810394,20150421,2
4503599630810394,20150422,2
4503599630810394,20150423,2
4503599630810394,20150424,2
4503599630810394,20150427,2
4503599630810394,20150428,2
4503599630810394,20150429,2
4503599630810394,20150430,2
4503599630810394,20150501,2
4503599630810394,20150504,2
4503599630810394,20150505,2
4503599630810394,20150506,2
4503599630810394,20150507,2
4503599630810394,20150508,2
4503599630810394,20150511,2
4503599630810394,20150512,2
4503599630810394,20150513,2
4503599630810394,20150514,2
4503599630810394,20150515,2
4503599630810394,20150518,2
4503599630810394,20150519,2
4503599630810394,20150520,2
4503599630810394,20150521,2
4503599630810394,20150522,2
4503599630810394,20150525,2
4503599630810394,20150526,2
4503599630810394,20150527,2
4503599630810394,20150528,2
4503599630810394,20150529,2
4503599630810394,20150601,2
4503599630810394,20150602,2
4503599630810394,20150603,2
4503599630810394,20150604,2
4503599630810394,20150605,2
4503599630810394,20150608,2
4503599630810394,20150609,2
4503599630810394,20150610,2
4503599630810394,20150611,2
4503599630810394,20150612,2
4503599630810394,20150615,2
4503599630810394,20150616,2
4503599630810394,20150617,2
4503599630810394,20150618,2
4503599630810394,20150619,2
4503599630810394,20150622,2
4503599630810394,20150623,2
4503599630810394,20150624,2
4503599630810394,20150625,2
4503599630810394,20150626,2
4503599630810394,20150629,2
4503599630810394,20150630,2
4503599630810394,20150701,2
4503599630810394,20150702,2
4503599630810394,20150703,2
4503599630810394,20150706,2
4503599630810394,20150707,2
4503599630810394,20150708,2
4503599630810394,20150709,2
4503599630810394,20150710,2
4503599630810394,20150713,2
4503599630810394,20150714,2
4503599630810394,20150715,2
4503599630810394,20150716,2
4503599630810394,20150717,2
4503599630810394,20150720,2
4503599630810394,20150721,2
4503599630810394,20150722,2
4503599630810394,20150723,2
4503599630810394,20150724,2
4503599630810394,20150727,2
4503599630810394,20150728,2
4503599630810394,20150729,2
4503599630810394,20150730,2
4503599630810394,20150731,2
4503599630810394,20150803,2
4503599630810394,20150804,2
4503599630810394,20150805,2
4503599630810394,20150806,2
4503599630810394,20150807,2
4503599630810394,20150810,2
4503599630810394,20150811,2
4503599630810394,20150812,2
4503599630810394,20150813,2
4503599630810394,20150814,2
4503599630810394,20150815,2
4503599630810394,20150817,2
4503599630810394,20150818,2
4503599630810394,20150819,2
4503599630810394,20150820,2
4503599630810394,20150821,2
4503599630810394,20150824,2
4503599630810394,20150825,2
4503599630810394,20150826,2
4503599630810394,20150827,2
4503599630810394,20150828,2
4503599630810394,20150831,2
4503599630810394,20150901,2
4503599630810394,20150902,2
4503599630810394,20150903,2
4503599630810394,20150904,2
4503599630810394,20150907,2
4503599630810394,20150908,2
4503599630810394,20150909,2
4503599630810394,20150910,2
4503599630810394,20150911,2
4503599630810394,20150914,2
4503599630810394,20150915,2
4503599630810394,20150916,2
4503599630810394,20150917,2
4503599630810394,20150918,2
4503599630810394,20150921,2
4503599630810394,20150922,2
4503599630810394,20150923,2
4503599630810394,20150924,2
4503599630810394,20150925,2
4503599630810394,20150928,2
4503599630810394,20150929,2
4503599630810394,20150930,2
4503599630810394,20151001,2
4503599630810394,20151002,2
4503599630810394,20151005,2
4503599630810394,20151006,2
4503599630810394,20151007,2
4503599630810394,20151008,2
4503599630810394,20151009,2
4503599630810394,20151012,2
4503599630810394,20151013,2
4503599630810394,20151014,2
4503599630810394,20151015,2
4503599630810394,20151016,2
4503599630810394,20151019,2
4503599630810394,20151020,2
4503599630810394,20151021,2
4503599630810394,20151022,2
4503599630810394,20151023,2
4503599630810394,20151026,2
4503599630810394,20151027,2
4503599630810394,20151028,2
4503599630810394,20151029,2
4503599630810394,20151030,2
4503599630810394,20151102,2
4503599630810394,20151103,2
4503599630810394,20151104,2
4503599630810394,20151105,2
4503599630810394,20151106,2
4503599630810394,20151109,2
4503599630810394,20151110,2
4503599630810394,20151111,2
4503599630810394,20151112,2
4503599630810394,20151113,2
4503599630810394,20151116,2
4503599630810394,20151117,2
4503599630810394,20151118,2
4503599630810394,20151119,2
4503599630810394,20151120,2
4503599630810394,20151123,2
4503599630810394,20151124,2
4503599630810394,20151125,2
4503599630810394,20151126,2
4503599630810394,20151127,2
4503599630810394,20151130,2
4503599630810394,20151201,2
4503599630810394,20151202,2
4503599630810394,20151203,2
4503599630810394,20151204,2
4503599630810394,20151207,2
4503599630810394,20151208,2
4503599630810394,20151209,2
4503599630810394,20151210,2
4503599630810394,20151211,2
4503599630810394,20151214,2
4503599630810394,20151215,2
4503599630810394,20151216,2
4503599630810394,20151217,2
4503599630810394,20151218,2
4503599630810394,20151221,2
4503599630810394,20151222,2
4503599630810394,20151223,2
4503599630810394,20151224,2
4503599630810394,20151225,2
4503599631507892,20130401,2
4503599631507892,20130501,2
4503599631507892,20130508,2
4503599631507892,20130509,2
4503599631507892,20130520,2
4503599631507892,20130815,2
4503599631507892,20131101,2
4503599631507892,20131111,2
4503599631507892,20131225,2
4503599631507892,20140101,2
4503599631507892,20140421,2
4503599631507892,20140501,2
4503599631507892,20140508,2
4503599631507892,20140529,2
4503599631507892,20140609,2
4503599631507892,20140714,2
4503599631507892,20140815,2
4503599631507892,20141111,2
4503599631507892,20150101,2
4503599631507892,20150406,2
4503599631507892,20150501,2
4503599631507892,20150508,2
4503599631507892,20150514,2
4503599631507892,20150525,2
4503599631507892,20150714,2
4503599631507895,20141101,2
4503599631507895,20150815,2
4503599631512310,20140421,2
4503599631512310,20140501,2
4503599631512310,20140508,2
4503599631512310,20140529,2
4503599631512310,20140609,2
4503599631512310,20140714,2
4503599631512310,20140815,2
4503599631512310,20141111,2
4503599631529079,20140714,2
4503599631529079,20140815,2
4503599631531208,20140421,2
4503599631531208,20140501,2
4503599631531208,20140508,2
4503599631531208,20140529,2
4503599631531208,20140609,2
4503599631531208,20140714,2
4503599631531208,20140815,2
4503599631531208,20141101,2
4503599631531208,20141111,2
4503599631531208,20150101,2
4503599631531208,20150406,2
4503599631531208,20150501,2
4503599631531208,20150508,2
4503599631531208,20150514,2
4503599631531208,20150525,2
4503599631531208,20150714,2
4503599631531208,20150815,2
4503599631532894,20131101,2
4503599631532894,20131111,2
4503599631532894,20131225,2
4503599631532894,20140101,2
4503599631532894,20140421,2
4503599631532894,20140501,2
4503599631532894,20140508,2
4503599631532894,20140529,2
4503599631532894,20140609,2
4503599631532894,20140714,2
4503599631532894,20140815,2
4503603923740912,20131101,2
4503603923740912,20131111,2
4503603923740912,20131225,2
4503603923740912,20140101,2
4503603923740912,20140421,2
4503603923740912,20140501,2
4503603923740912,20140508,2
4503603923740912,20140529,2
4503603923740912,20140609,2
4503603923740912,20140707,2
4503603923740912,20140708,2
4503603923740912,20140709,2
4503603923740912,20140710,2
4503603923740912,20140711,2
4503603923740912,20140714,2
4503603923740912,20140715,2
4503603923740912,20140716,2
4503603923740912,20140717,2
4503603923740912,20140718,2
4503603923740912,20140721,2
4503603923740912,20140722,2
4503603923740912,20140723,2
4503603923740912,20140724,2
4503603923740912,20140725,2
4503603923740912,20140728,2
4503603923740912,20140729,2
4503603923740912,20140730,2
4503603923740912,20140731,2
4503603923740912,20140801,2
4503603923740912,20140804,2
4503603923740912,20140805,2
4503603923740912,20140806,2
4503603923740912,20140807,2
4503603923740912,20140808,2
4503603923740912,20140811,2
4503603923740912,20140812,2
4503603923740912,20140813,2
4503603923740912,20140814,2
4503603923740912,20140815,2
4503603923740912,20140818,2
4503603923740912,20140819,2
4503603923740912,20140820,2
4503603923740912,20140821,2
4503603923740912,20140822,2
4503603923740912,20140825,2
4503603923740912,20140826,2
4503603923740912,20140827,2
4503603923740912,20140828,2
4503603923740912,20140829,2
4503603923740912,20141111,2
4503603923740912,20150101,2
4503603923740912,20150406,2
4503603923740912,20150501,2
4503603923740912,20150508,2
4503603923740912,20150514,2
4503603923740912,20150525,2
4503603925963979,20141101,2
4503603927919092,20131101,2
4503603927919092,20131111,2
4503603927919092,20131225,2
4503603927919092,20140101,2
4503603927919092,20140421,2
4503603927919092,20140501,2
4503603927919092,20140508,2
4503603927919092,20140529,2
4503603927919092,20140609,2
4503603927919092,20140714,2
4503603927919092,20140815,2
4503603927925062,20131111,2
4503603927925062,20131225,2
4503603927925062,20140101,2
4503603927925062,20140421,2
4503603927925062,20140501,2
4503603927925062,20140508,2
4503603927925062,20140529,2
4503603927925062,20140609,2
4503603927925062,20140714,2
4503603927925062,20140815,2
4503603927925062,20141111,2
4503603927945615,20131109,2
4503603927945615,20131116,2
4503603927945615,20131123,2
4503603927945615,20131130,2
4503603927945615,20131207,2
4503603927945615,20131214,2
4503603927945615,20131221,2
4503603927945615,20131228,2
4503603927945615,20140104,2
4503603927945615,20140111,2
4503603927945615,20140118,2
4503603927945615,20140125,2
4503603927945615,20140201,2
4503603927945615,20140208,2
4503603927945615,20140215,2
4503603927945615,20140222,2
4503603927945615,20140301,2
4503603927945615,20140308,2
4503603927945615,20140315,2
4503603927945615,20140322,2
4503603927945615,20140329,2
4503603927945615,20140405,2
4503603927945615,20140412,2
4503603927945615,20140419,2
4503603927945615,20140426,2
4503603927945615,20140503,2
4503603927945615,20140510,2
4503603927945615,20140517,2
4503603927945615,20140524,2
4503603927945615,20140531,2
4503603927945615,20140607,2
4503603927945615,20140614,2
4503603927945615,20140621,2
4503603927945615,20140628,2
4503603927945615,20140705,2
4503603927945615,20140712,2
4503603927945615,20140719,2
4503603927945615,20140726,2
4503603927945615,20140802,2
4503603927945615,20140809,2
4503603927945615,20140816,2
4503603927945615,20140823,2
4503603927945615,20140830,2
4503603927945615,20140906,2
4503603927945615,20140913,2
4503603927945615,20140920,2
4503603927945615,20140927,2
4503603927945615,20141004,2
4503603927945615,20141011,2
4503603927945615,20141018,2
4503603927945615,20141025,2
4503603927945615,20141101,2
4503603927945615,20141108,2
4503603927945615,20141115,2
4503603927945615,20141122,2
4503603927945615,20141129,2
4503603927945615,20141206,2
4503603927945615,20141213,2
4503603927945615,20141220,2
4503603927945615,20141227,2
4503603927945615,20150103,2
4503603927945615,20150110,2
4503603927945615,20150117,2
4503603927945615,20150124,2
4503603927945615,20150131,2
4503603927945615,20150207,2
4503603927945615,20150214,2
4503603927945615,20150221,2
4503603927945615,20150228,2
4503603927945615,20150307,2
4503603927945615,20150314,2
4503603927945615,20150321,2
4503603927945615,20150328,2
4503603927945615,20150404,2
4503603927945615,20150411,2
4503603927945615,20150418,2
4503603927945615,20150425,2
4503603927945615,20150502,2
4503603927945615,20150509,2
4503603927945615,20150516,2
4503603927945615,20150523,2
4503603927945615,20150530,2
4503603927945615,20150606,2
4503603927945615,20150613,2
4503603927945615,20150620,2
4503603927945615,20150627,2
4503603927945615,20150704,2
4503603927945615,20150711,2
4503603927945615,20150718,2
4503603927945615,20150725,2
4503603927945615,20150801,2
4503603927945615,20150808,2
4503603927945615,20150815,2
4503603927945615,20150822,2
4503603928043058,20140501,2
4503603928043058,20140611,2
4503603928043058,20140612,2
4503603928043058,20140714,2
4503603928043058,20140815,1
4503603928043058,20141101,1
4503603928043059,20140613,2
4503603928043059,20140614,2
4503603928043059,20140621,2
4503603928043059,20140815,2
4503603928043059,20141101,2
4503603928044673,20140529,2
4503603928044673,20140609,2
4503603928044673,20140714,2
4503603928044673,20140815,2
4503603928044673,20141111,2
4503603928044673,20150101,2
4503603928044673,20150406,2
4503603928044673,20150501,2
4503603928044673,20150508,2
4503603928044673,20150514,2
4503603928044673,20150525,2
4503603928044673,20150714,2
4503603928083809,20141111,2
4503603928083809,20150101,2
4503603928083809,20150406,2
4503603928083809,20150501,2
4503603928083809,20150508,2
4503603928083809,20150514,2
4503603928083809,20150525,2
4503603928083809,20150714,2
4503603928083815,20141101,2
4503603928083815,20150815,2
4503603928085450,20141101,2
4503603928085450,20141111,2
4503603928085450,20150101,2
4503603928085450,20150406,2
4503603928085450,20150501,2
4503603928085450,20150508,2
4503603928085450,20150514,2
4503603928085450,20150525,2
4503603928085450,20150714,2
4503603928085450,20150815,2
4503603928103735,20141111,2
4503603928103735,20150101,2
4503603928103735,20150406,2
4503603928103735,20150501,2
4503603928103735,20150508,2
4503603928103735,20150514,2
4503603928103735,20150525,2
4503603928103735,20150714,2
4503603928122875,20141016,2
4503603928162159,20140929,2
4503603928162159,20140930,2
4503603928162159,20141002,2
4503603928162159,20141003,2
4503603928162159,20141006,2
4503603928162159,20141007,2
4503603928162159,20141009,2
4503603928162159,20141010,2
4503603928162159,20141013,2
4503603928162159,20141014,2
4503603928163026,20141020,1
4503603928163026,20141021,1
4503603928163865,20141008,2
4503603928163865,20141015,2
4503603928173182,20141111,2
4503603928173182,20150101,2
4503603928173182,20150406,2
4503603928173182,20150501,2
4503603928173182,20150508,2
4503603928173182,20150514,2
4503603928173182,20150525,2
4503603928173182,20150714,2
4785078899048804,20140421,2
4785078899048804,20140501,2
4785078899048804,20140502,2
4785078899048804,20140508,2
4785078899048804,20140509,2
4785078899048804,20140529,2
4785078899048804,20140609,2
4785078899048804,20140714,2
4785078899048804,20140721,2
4785078899048804,20140722,2
4785078899048804,20140723,2
4785078899048804,20140724,2
4785078899048804,20140725,2
4785078899048804,20140728,2
4785078899048804,20140729,2
4785078899048804,20140730,2
4785078899048804,20140731,2
4785078899048804,20140801,2
4785078899048804,20140804,2
4785078899048804,20140805,2
4785078899048804,20140806,2
4785078899048804,20140807,2
4785078899048804,20140808,2
4785078899048804,20140811,2
4785078899048804,20140812,2
4785078899048804,20140813,2
4785078899048804,20140814,2
4785078899048804,20140815,2
4785078899048804,20140818,2
4785078899048804,20140819,2
4785078899048804,20140820,2
4785078899048804,20140821,2
4785078899048804,20140822,2
4785078899048804,20141111,2
4785078899048804,20141214,1
4785078899048804,20141221,1
4785078899048804,20141225,2
4785078899048805,20140110,1
4785078899048805,20140117,1
4785078899048805,20140124,1
4785078899048805,20140131,1
4785078899048805,20140207,1
4785078899048805,20140214,1
4785078899048805,20140221,1
4785078899048805,20140228,1
4785078899048805,20140307,1
4785078899048805,20140314,1
4785078899048805,20140321,1
4785078899048805,20140328,1
4785078899048805,20140404,1
4785078899048805,20140411,1
4785078899048805,20140418,1
4785078899048805,20140421,2
4785078899048805,20140425,1
4785078899048805,20140501,2
4785078899048805,20140508,2
4785078899048805,20140516,1
4785078899048805,20140523,1
4785078899048805,20140529,2
4785078899048805,20140606,1
4785078899048805,20140609,2
4785078899048805,20140613,1
4785078899048805,20140620,1
4785078899048805,20140627,1
4785078899048805,20140704,1
4785078899048805,20140711,1
4785078899048805,20140714,2
4785078899048805,20140721,2
4785078899048805,20140722,2
4785078899048805,20140723,2
4785078899048805,20140724,2
4785078899048805,20140728,2
4785078899048805,20140729,2
4785078899048805,20140730,2
4785078899048805,20140731,2
4785078899048805,20140804,2
4785078899048805,20140805,2
4785078899048805,20140806,2
4785078899048805,20140807,2
4785078899048805,20140811,2
4785078899048805,20140812,2
4785078899048805,20140813,2
4785078899048805,20140814,2
4785078899048805,20140818,2
4785078899048805,20140819,2
4785078899048805,20140820,2
4785078899048805,20140821,2
4785078899048805,20140829,1
4785078899048805,20140905,1
4785078899048805,20140912,1
4785078899048805,20140919,1
4785078899048805,20140926,1
4785078899048805,20141003,1
4785078899048805,20141010,1
4785078899048805,20141017,1
4785078899048805,20141024,1
4785078899048805,20141031,1
4785078899048805,20141107,1
4785078899048805,20141111,2
4785078899048805,20141114,1
4785078899048805,20141121,1
4785078899048805,20141128,1
4785078899048805,20141205,1
4785078899048805,20141212,1
4785078899048805,20141214,1
4785078899048805,20141219,1
4785078899048805,20141221,1
4785078899048805,20141225,2
4785078899048807,20140421,2
4785078899048807,20140428,2
4785078899048807,20140429,2
4785078899048807,20140501,2
4785078899048807,20140508,2
4785078899048807,20140529,2
4785078899048807,20140609,2
4785078899048807,20140714,2
4785078899048807,20140715,2
4785078899048807,20140716,2
4785078899048807,20140717,2
4785078899048807,20140721,2
4785078899048807,20140722,2
4785078899048807,20140723,2
4785078899048807,20140724,2
4785078899048807,20140728,2
4785078899048807,20140729,2
4785078899048807,20140730,2
4785078899048807,20140731,2
4785078899048807,20140804,2
4785078899048807,20140805,2
4785078899048807,20140806,2
4785078899048807,20140807,2
4785078899048807,20140811,2
4785078899048807,20140812,2
4785078899048807,20140813,2
4785078899048807,20140814,2
4785078899048807,20140818,2
4785078899048807,20140819,2
4785078899048807,20140820,2
4785078899048807,20140821,2
4785078899048807,20140825,2
4785078899048807,20140826,2
4785078899048807,20140827,2
4785078899048807,20141111,2
4785078899048812,20140421,2
4785078899048812,20140501,2
4785078899048812,20140508,2
4785078899048812,20140529,2
4785078899048812,20140609,2
4785078899048812,20140714,2
4785078899048812,20140721,2
4785078899048812,20140722,2
4785078899048812,20140723,2
4785078899048812,20140724,2
4785078899048812,20140728,2
4785078899048812,20140729,2
4785078899048812,20140730,2
4785078899048812,20140731,2
4785078899048812,20140804,2
4785078899048812,20140805,2
4785078899048812,20140806,2
4785078899048812,20140807,2
4785078899048812,20140811,2
4785078899048812,20140812,2
4785078899048812,20140813,2
4785078899048812,20140814,2
4785078899048812,20140818,2
4785078899048812,20140819,2
4785078899048812,20140820,2
4785078899048812,20140821,2
4785078899048812,20141111,2
4785078899048812,20141214,1
4785078899048812,20141221,1
4785078899048812,20141225,2
4785078899048813,20140502,2
4785078899048813,20140509,2
4785078899048813,20140530,2
4785078899048813,20140718,2
4785078899048813,20140725,2
4785078899048813,20140801,2
4785078899048813,20140808,2
4785078899048813,20140815,2
4785078899048813,20140822,2
4785078899048823,20140502,2
4785078899048823,20140509,2
4785078899048823,20140530,2
4785078899048823,20140613,2
4785078899048823,20140718,2
4785078899048823,20140725,2
4785078899048823,20140801,2
4785078899048823,20140808,2
4785078899048823,20140815,2
4785078899048823,20140822,2
4785078899048825,20140614,2
4785078899048825,20140621,2
4785078899048825,20141101,2
4785078899048826,20140614,2
4785078899048826,20140621,2
4785078899048826,20140726,2
4785078899048826,20140802,2
4785078899048826,20140809,2
4785078899048826,20140816,2
4785078899048826,20141101,2
4785078899048827,20140621,2
4785078899048827,20140726,2
4785078899048827,20140802,2
4785078899048827,20140809,2
4785078899048827,20140816,2
4785078899048827,20141101,2
4785078899048828,20140110,2
4785078899048828,20140117,2
4785078899048828,20140124,2
4785078899048828,20140131,2
4785078899048828,20140207,2
4785078899048828,20140214,2
4785078899048828,20140221,2
4785078899048828,20140228,2
4785078899048828,20140307,2
4785078899048828,20140314,2
4785078899048828,20140321,2
4785078899048828,20140328,2
4785078899048828,20140404,2
4785078899048828,20140411,2
4785078899048828,20140418,2
4785078899048828,20140425,2
4785078899048828,20140502,2
4785078899048828,20140509,2
4785078899048828,20140516,2
4785078899048828,20140523,2
4785078899048828,20140606,2
4785078899048828,20140613,2
4785078899048828,20140614,2
4785078899048828,20140620,2
4785078899048828,20140621,2
4785078899048828,20140627,2
4785078899048828,20140704,2
4785078899048828,20140711,2
4785078899048828,20140725,2
4785078899048828,20140726,2
4785078899048828,20140801,2
4785078899048828,20140802,2
4785078899048828,20140808,2
4785078899048828,20140809,2
4785078899048828,20140815,2
4785078899048828,20140816,2
4785078899048828,20140822,2
4785078899048828,20140829,2
4785078899048828,20140905,2
4785078899048828,20140912,2
4785078899048828,20140919,2
4785078899048828,20140926,2
4785078899048828,20141003,2
4785078899048828,20141010,2
4785078899048828,20141017,2
4785078899048828,20141024,2
4785078899048828,20141031,2
4785078899048828,20141101,2
4785078899048828,20141107,2
4785078899048828,20141114,2
4785078899048828,20141121,2
4785078899048828,20141128,2
4785078899048828,20141205,2
4785078899048828,20141212,2
4785078899048828,20141219,2
4785078899048829,20140108,2
4785078899048829,20140115,2
4785078899048829,20140122,2
4785078899048829,20140129,2
4785078899048829,20140205,2
4785078899048829,20140212,2
4785078899048829,20140219,2
4785078899048829,20140226,2
4785078899048829,20140305,2
4785078899048829,20140312,2
4785078899048829,20140319,2
4785078899048829,20140326,2
4785078899048829,20140402,2
4785078899048829,20140409,2
4785078899048829,20140416,2
4785078899048829,20140421,1
4785078899048829,20140423,2
4785078899048829,20140430,2
4785078899048829,20140507,2
4785078899048829,20140508,1
4785078899048829,20140514,2
4785078899048829,20140521,2
4785078899048829,20140528,2
4785078899048829,20140529,1
4785078899048829,20140604,2
4785078899048829,20140609,1
4785078899048829,20140611,2
4785078899048829,20140618,2
4785078899048829,20140625,2
4785078899048829,20140702,2
4785078899048829,20140709,2
4785078899048829,20140716,2
4785078899048829,20140723,2
4785078899048829,20140730,2
4785078899048829,20140806,2
4785078899048829,20140813,2
4785078899048829,20140815,1
4785078899048829,20140820,2
4785078899048829,20140827,2
4785078899048829,20140903,2
4785078899048829,20140910,2
4785078899048829,20140917,2
4785078899048829,20140924,2
4785078899048829,20141001,2
4785078899048829,20141008,2
4785078899048829,20141015,2
4785078899048829,20141022,2
4785078899048829,20141029,2
4785078899048829,20141101,1
4785078899048829,20141105,2
4785078899048829,20141111,1
4785078899048829,20141112,2
4785078899048829,20141119,2
4785078899048829,20141126,2
4785078899048829,20141203,2
